901,817.74
902,1054.3
903,1310.05
904,1255.06
905,1342.02
906,948.17
907,229.53
908,504.46
909,1214.14
910,770.43
911,1982.02
912,504.46
913,651.5
914,319.04
915,563.28
916,613.79
917,1022.34
918,862.5
919,716.03
920,437.96
921,829.24
922,734.62
923,1262.74
924,1166.83
925,466.67
926,1054.94
927,744.85
928,452.71
929,734.62
930,197.56
931,1009.55
932,184.71
933,1150.21
934,706.49
935,1067.09
936,357.15
937,766.59
938,1047.91
939,1763.35
940,894.46
941,338.86
942,395.76
943,715.44
944,830.53
945,638.72
946,941.27
947,437.96
948,421.34
949,223.14
950,1437.92
951,1134.86
952,933.47
953,741.02
954,952
955,2016.54
956,1214.14
957,495.5
958,810.71
959,248.71
960,981.42
961,1125.27
962,645.11
963,1144.45
964,541.22
965,297.7
966,527.47
967,437.96
968,2013.34
969,444.36
970,1214.14
971,1255.05
972,1790.21
973,754.44
974,1310.62
975,625.93
976,640.64
977,1150.21
978,370.19
979,1118.24
980,830.53
981,764.04
982,351.01
983,414.94
984,585.01
985,382.98
986,515.32
987,760.2
988,478.88
989,715.44
990,1219.9
991,319.04
992,173.02
993,862.5
994,568.39
995,735.26
996,862.5
997,242.96
998,1150.21
999,1335.62
1000,805.59
1001,760.2
1002,349.73
1003,498.06
1004,764.04
1005,703.29
1006,770.43
1007,926.43
1008,670.85
1009,437.32
1010,606.75
1011,983.98
1012,1016.58
1013,1206.61
1014,511.49
1015,773.63
1016,492.3
1017,1897.62
1018,952.65
1019,1425.13
1020,508.92
1021,1016.58
1022,734.62
1023,757.92
1024,669.05
1025,996.76
1026,760.2
1027,677.72
1028,1038.32
1029,690.51
1030,622.1
1031,261.5
1032,761.99
1033,764.04
1034,785.77
1035,862.5
1036,474.41
1037,1102.9
1038,679.61
1039,646.08
1040,541.54
1041,134.78
1042,911.09
1043,671.07
1044,639.36
1045,1344.79
1046,939.22
1047,988.22
1048,1464.13
1049,184.07
1050,1675.12
1051,625.93
1052,699.46
1053,625.93
1054,1441.12
1055,450.84
1056,319.04
1057,287.07
1058,830.53
1059,1163
1060,684.12
1061,638.08
1062,357.4
1063,632.96
1064,1233.33
1065,932.19
1066,2541.46
1067,510.22
1068,849.71
1069,831.17
1070,308.16
1071,766.59
1072,766.59
1073,696.9
1074,1095.54
1075,421.34
1076,624.65
1077,1597.76
1078,345.25
1079,601
1080,894.46
1081,2071.53
1082,413.2
1083,1310.05
1084,479.52
1085,659.17
1086,955.84
1087,766.59
1088,393.21
1089,247.43
1090,251.58
1091,221.21
1092,1022.34
1093,523.22
1094,1022.34
1095,510.85
1096,408.42
1097,1022.34
1098,319.68
1099,1469.89
1100,725.77
1101,746.11
1102,133.63
1103,1853.5
1104,766.59
1105,903.48
1106,966.19
1107,554.33
1108,254.47
1109,856.1
1110,1086.27
1111,491.76
1112,274.29
1113,1258.9
1114,351.01
1115,881.68
1116,1758.23
1117,657.9
1118,1423.22
1119,839.15
1120,125.31
1121,1080.52
1122,967.35
1123,334.79
1124,278.12
1125,1067.09
1126,306.25
1127,1211.59
1128,632.33
1129,721.84
1130,402.16
1131,1310.93
1132,177.74
1133,480.8
1134,393.85
1135,702.66
1136,2525.09
1137,501.26
1138,1533.82
1139,1388.51
1140,1560.04
1141,730.66
1142,1041.52
1143,1425.13
1144,1150.21
1145,1214.14
1146,1468.58
1147,645.69
1148,1009.55
1149,1495.46
1150,216.74
1151,189.89
1152,382.98
1153,766.59
1154,1438.99
1155,306.18
1156,954.44
1157,1469.89
1158,504.13
1159,1304.93
1160,958.4
1161,1131.03
1162,574.78
1163,293.47
1164,304.97
1165,957.76
1166,888.71
1167,299.22
1168,159.2
1169,536.42
1170,434.13
1171,741.02
1172,235.92
1173,254.47
1174,453.31
1175,491.67
1176,527.47
1177,834.36
1178,1376.78
1179,415.58
1180,1046.63
1181,531.31
1182,572.23
1183,212.91
1184,510.85
1185,581.18
1186,753.81
1187,441.8
1188,702.66
1189,1661.7
1190,523.64
1191,421.34
1192,310.09
1193,743.58
1194,766.59
1195,848.43
1196,235.28
1197,1374.62
1198,173.91
1199,1309.98
1200,319.04
1201,402.16
1202,821.58
1203,1713.48
1204,747.41
1205,568.39
1206,370.19
1207,191.17
1208,402.16
1209,1565.79
1210,817.74
1211,1118.24
1212,1246.11
1213,638.72
1214,1246.11
1215,111.25
1216,382.34
1217,344.62
1218,813.27
1219,734.62
1220,977.58
1221,943.77
1222,338.22
1223,1095.46
1224,325.43
1225,197.56
1226,944.33
1227,333.66
1228,657.9
1229,734.62
1230,1054.94
1231,2237.12
1232,299.87
1233,1021.7
1234,613.15
1235,305.61
1236,1405.43
1237,471.21
1238,747.41
1239,958.4
1240,382.06
1241,818.38
1242,231.32
1243,1150.21
1244,703.29
1245,1022.98
1246,559.44
1247,1486.51
1248,366.35
1249,1159.16
1250,207.15
1251,255.1
1252,363.8
1253,685.39
1254,283.87
1255,216.74
1256,1214.78
1257,313.29
1258,572.23
1259,785.77
1260,532.59
1261,466.09
1262,293.47
1263,184.78
1264,242.32
1265,574.78
1266,351.64
1267,515.32
1268,133.63
1269,460.54
1270,407.91
1271,958.4
1272,146.41
1273,488.47
1274,235.92
1275,466.09
1276,293.47
1277,184.78
1278,242.32
1279,574.78
1280,351.64
1281,515.32
1282,133.63
1283,460.54
1284,407.91
1285,958.4
1286,146.41
1287,488.47
1288,235.92
1289,466.09
1290,293.47
1291,184.78
1292,242.32
1293,574.78
1294,351.64
1295,515.32
1296,133.63
1297,460.54
1298,407.91
1299,958.4
1300,146.41
1301,488.47
1302,235.92
